name,nid,icons,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,freeShipping,skuId,inStock,isAD,addToCart,adClickTrace,utLogMap.x_object_type,utLogMap.originalPrice,utLogMap.x_item_ids,utLogMap.scene_pre,utLogMap.discount,utLogMap.isFreeShipping,utLogMap.x_sku_ids,utLogMap.SN,utLogMap.current_price,utLogMap.x_ad,utLogMap.x_eagleeye,utLogMap.x_object_id,installment,utLogMap.voucherIds
Dollar Lehar Plain Sleeveless Comfy Cotton Sando Vest For Men - Fashion | Vest For Men | Men's Wear |,126453743,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/dollar-lehar-plain-sleeveless-comfy-cotton-sando-vest-for-men-fashion-vest-for-men-mens-wear-i126453743-s1034273222.html?search=1,https://static-01.daraz.com.np/p/3b2bee1ede13fc6de8af88a60800d040.jpg,175.00,Rs. 175,135.00,null,Rs. 135,-23%,4.2,13,nt_product,Nepal,126453743_NP-1034273222,126453743_NP,[],"['Experience an ultimate comfort and style with this RN vest from Dollar.', 'Made from 100% Super Combed Cotton Yarn to provide perfect fit to your body ', 'Prevents body marks and discomfort which makes it an ideal choice for everyday wear. ', 'The body hugging cut provides amazing fit and reveals best body shape.']",39704,No Brand,900154488331,,Comfy,[],0,"[1819, 1854, 1782, 1803, 9686]",query:;nid:126453743;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:126453743_NP;price:135.00;client:desktop;supplier_id:900154488331;asc_category_id:9686;item_id:126453743;sku_id:1034273222;shop_id:69160,"[{'sku': '126453743_NP-1034273226', 'title': 'CM:100', 'skuId': '1034273226', 'count': 0}, {'sku': '126453743_NP-1034273222', 'title': 'CM:80', 'skuId': '1034273222', 'count': 0}, {'sku': '126453743_NP-1034273223', 'title': 'CM:85', 'skuId': '1034273223', 'count': 0}, {'sku': '126453743_NP-1034273225', 'title': 'CM:95', 'skuId': '1034273225', 'count': 0}]",126453743,Free Shipping,1034273222,True,0,False,query:;nid:126453743;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:126453743_NP;price:135.00;client:desktop;supplier_id:900154488331;asc_category_id:9686;item_id:126453743;sku_id:1034273222;shop_id:69160,item,175.00,126453743,search,23,true,1034273222,f9bc9e66b566f66a15b9fe67bce2cddf,135.00,1,214112f116993522448835172e2b0d,126453743,,
Men Soft Cotton Round Neck Summer T-Shirt - Multicolor | Multisize | Fashion | Summer T-Shirts For Men,127992602,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/men-soft-cotton-round-neck-summer-t-shirt-multicolor-multisize-fashion-summer-t-shirts-for-men-i127992602-s1035040069.html?search=1,https://static-01.daraz.com.np/p/8d6caa77cd9bfc542350703371f8bdcb.jpg,1050.00,"Rs. 1,050",321,null,Rs. 321,-69%,4.1,8,nt_product,Nepal,127992602_NP-1035040069,127992602_NP,[],"['Color: Multicolor', 'Style: Casual', 'Pattern Type: Plain', 'Neckline: Round Neck', 'Sleeve Length: Short Sleeve', 'Sleeve Type: Regular Sleeve', 'Length: Regular', 'Fit Type: Regular Fit', 'Fabric: Slight Stretch', 'Material: Soft Cotton', 'Composition: 100% Cotton', 'Care Instructions: Machine wash or professional dry clean', 'Sheer: No']",39704,No Brand,900151947079,,L.B.H,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:127992602;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:127992602_NP;price:321;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:127992602;sku_id:1035040069;shop_id:36492,"[{'sku': '127992602_NP-1035040071', 'title': 'Int S', 'skuId': '1035040071', 'count': 0}, {'sku': '127992602_NP-1035040073', 'title': 'Int M', 'skuId': '1035040073', 'count': 0}, {'sku': '127992602_NP-1035040070', 'title': 'Int L', 'skuId': '1035040070', 'count': 0}, {'sku': '127992602_NP-1035040069', 'title': 'Int XL', 'skuId': '1035040069', 'count': 0}, {'sku': '127992602_NP-1035040072', 'title': 'Int 2XL', 'skuId': '1035040072', 'count': 0}]",127992602,Free Shipping,1035040069,True,0,False,query:;nid:127992602;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:127992602_NP;price:321;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:127992602;sku_id:1035040069;shop_id:36492,item,1050.00,127992602,search,69,true,1035040069,f9bc9e66b566f66a15b9fe67bce2cddf,321,1,214112f116993522448835172e2b0d,127992602,,
Brown Cotton Plain Half Sleeves T-Shirt For Men - Brown | Multisize | Fashion | Summer T-Shirts For Men,126399170,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/brown-cotton-plain-half-sleeves-t-shirt-for-men-brown-multisize-fashion-summer-t-shirts-for-men-i126399170-s1034234830.html?search=1,https://static-01.daraz.com.np/p/f123a3e6c6a165c4bdac69b4e4a576af.jpg,350.00,Rs. 350,348,null,Rs. 348,-1%,3.9,25,nt_product,Nepal,126399170_NP-1034234830,126399170_NP,[],"['Round Neck Colar.', 'Number of Piece', 'Short Sleeve.', '100% cotton.', 'Slim Fitting.', 'Very Comfortable to Wear in Summer.', 'Comfortable Wearing Under Jacket, Shirts &amp; Sweater.', 'Machine Washable.']",39704,No Brand,900152802150,,Fashion Looks,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:126399170;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:126399170_NP;price:348;client:desktop;supplier_id:900152802150;asc_category_id:4195;item_id:126399170;sku_id:1034234830;shop_id:53540,"[{'sku': '126399170_NP-1034234828', 'title': 'Int XS', 'skuId': '1034234828', 'count': 0}, {'sku': '126399170_NP-1034234829', 'title': 'Int S', 'skuId': '1034234829', 'count': 0}, {'sku': '126399170_NP-1034234830', 'title': 'Int M', 'skuId': '1034234830', 'count': 0}, {'sku': '126399170_NP-1034234831', 'title': 'Int L', 'skuId': '1034234831', 'count': 0}, {'sku': '126399170_NP-1034234832', 'title': 'Int XL', 'skuId': '1034234832', 'count': 0}, {'sku': '126399170_NP-1034234833', 'title': 'Int XXL', 'skuId': '1034234833', 'count': 0}, {'sku': '126399170_NP-1034234834', 'title': 'Int XXXL', 'skuId': '1034234834', 'count': 0}]",126399170,Free Shipping,1034234830,True,0,False,query:;nid:126399170;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:126399170_NP;price:348;client:desktop;supplier_id:900152802150;asc_category_id:4195;item_id:126399170;sku_id:1034234830;shop_id:53540,item,350.00,126399170,search,1,true,1034234830,f9bc9e66b566f66a15b9fe67bce2cddf,348,1,214112f116993522448835172e2b0d,126399170,,
Drew Printed T-Shirt For Men,116372184,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/drew-printed-t-shirt-for-men-i116372184-s1031820660.html?search=1,https://static-01.daraz.com.np/p/d781daa00fb0452b001c9a418019b19c.jpg,1090.00,"Rs. 1,090",250.00,null,Rs. 250,-77%,3.2,5,nt_product,Nepal,116372184_NP-1031820660,116372184_NP,[],"['Material: 100% Cotton', 'Neck: Round', 'Sleeve: Half Sleeve', 'BUST : 42 / LENGTH : 34 INCH', 'Wash Care: Hand/Machine Wash']",39704,No Brand,900151947079,,L.B.H,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:116372184;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:116372184_NP;price:250.00;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:116372184;sku_id:1031820660;shop_id:36492,"[{'sku': '116372184_NP-1031820660', 'title': 'Int L', 'skuId': '1031820660', 'count': 0}, {'sku': '116372184_NP-1031820661', 'title': 'Int XL', 'skuId': '1031820661', 'count': 0}]",116372184,Free Shipping,1031820660,True,0,False,query:;nid:116372184;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:116372184_NP;price:250.00;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:116372184;sku_id:1031820660;shop_id:36492,item,1090.00,116372184,search,77,true,1031820660,f9bc9e66b566f66a15b9fe67bce2cddf,250.00,1,214112f116993522448835172e2b0d,116372184,,
Men'S Marvel Spiderman Printed Light Blue Half Sleeves T-Shirt - Multicolor | Multisize | Fashion | Summer T-Shirts For Men,125117362,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/mens-marvel-spiderman-printed-light-blue-half-sleeves-t-shirt-multicolor-multisize-fashion-summer-t-shirts-for-men-i125117362-s1034059903.html?search=1,https://static-01.daraz.com.np/p/7e8d4e140657979a2d5f9b12996254da.png,850.00,Rs. 850,765,null,Rs. 765,-10%,4.5,10,nt_product,Nepal,125117362_NP-1034059903,125117362_NP,[],"['100% Cotton', 'No Fade', 'High Quality Print']",39704,No Brand,900151899119,,K Chayo,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:125117362;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:125117362_NP;price:765;client:desktop;supplier_id:900151899119;asc_category_id:4195;item_id:125117362;sku_id:1034059903;shop_id:35486,"[{'sku': '125117362_NP-1034059903', 'title': 'Int M', 'skuId': '1034059903', 'count': 0}, {'sku': '125117362_NP-1034059904', 'title': 'Int L', 'skuId': '1034059904', 'count': 0}, {'sku': '125117362_NP-1034059905', 'title': 'Int XL', 'skuId': '1034059905', 'count': 0}, {'sku': '125117362_NP-1034059906', 'title': 'Int 2XL', 'skuId': '1034059906', 'count': 0}]",125117362,Free Shipping,1034059903,True,0,False,query:;nid:125117362;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:125117362_NP;price:765;client:desktop;supplier_id:900151899119;asc_category_id:4195;item_id:125117362;sku_id:1034059903;shop_id:35486,item,850.00,125117362,search,10,true,1034059903,f9bc9e66b566f66a15b9fe67bce2cddf,765,1,214112f116993522448835172e2b0d,125117362,,50000001655016
Hills And Clouds Classic Plain T-Shirt For Men (White),117094505,"[{'domClass': 'lazMall', 'text': 'LazMall', 'alias': 'LazMallAlias', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/hills-and-clouds-classic-plain-t-shirt-for-men-white-i117094505-s1032066328.html?search=1,https://static-01.daraz.com.np/p/375d5e9011015e36458a7dbfcf0bf1e6.jpg,,,1200.00,null,"Rs. 1,200",,4.4,31,nt_product,Nepal,117094505_NP-1032066328,117094505_NP,[],"['Crafted from a 100% High-Quality Polyester/Rayon', 'Breathable finish for your skin', 'Soft To The Touch', ""Men's Classic Plain T-Shirt"", 'Machine Wash, Hand wash']",123427454,Hills and clouds,900151686026,,Hills And Clouds,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:117094505;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:117094505_NP;price:1200.00;client:desktop;supplier_id:900151686026;asc_category_id:4195;item_id:117094505;sku_id:1032066328;shop_id:31349,"[{'sku': '117094505_NP-1032066328', 'title': 'Int L', 'skuId': '1032066328', 'count': 0}, {'sku': '117094505_NP-1032066329', 'title': 'Int XL', 'skuId': '1032066329', 'count': 0}]",117094505,Free Shipping,1032066328,True,0,False,query:;nid:117094505;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:117094505_NP;price:1200.00;client:desktop;supplier_id:900151686026;asc_category_id:4195;item_id:117094505;sku_id:1032066328;shop_id:31349,item,1200.00,117094505,search,0,true,1032066328,f9bc9e66b566f66a15b9fe67bce2cddf,1200.00,1,214112f116993522448835172e2b0d,117094505,,
Powered By Caffeine Cotton T-Shirt For Men - Navy Blue | Multisize | Fashion | Summer T-Shirts For Men,118941557,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/powered-by-caffeine-cotton-t-shirt-for-men-navy-blue-multisize-fashion-summer-t-shirts-for-men-i118941557-s1032574149.html?search=1,https://static-01.daraz.com.np/p/20e728b9f42f48fc1c1da175a9c8d6df.jpg,1065.00,"Rs. 1,065",852.00,null,Rs. 852,-20%,4.6,30,nt_product,Nepal,118941557_NP-1032574149,118941557_NP,[],"['Material : Regular Cotton', 'Style : Printed', 'Neck : Round neck', 'Sleeves : Half sleeve', 'Wash Care : Hand and machine wash, Dry in shade']",39704,No Brand,1003558,,Tshirts & Prints,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:118941557;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:118941557_NP;price:852.00;client:desktop;supplier_id:1003558;asc_category_id:4195;item_id:118941557;sku_id:1032574149;shop_id:13416,"[{'sku': '118941557_NP-1032574149', 'title': 'Int XS', 'skuId': '1032574149', 'count': 0}, {'sku': '118941557_NP-1032574150', 'title': 'Int S', 'skuId': '1032574150', 'count': 0}, {'sku': '118941557_NP-1032574151', 'title': 'Int M', 'skuId': '1032574151', 'count': 0}, {'sku': '118941557_NP-1032574152', 'title': 'Int L', 'skuId': '1032574152', 'count': 0}, {'sku': '118941557_NP-1032574153', 'title': 'Int XL', 'skuId': '1032574153', 'count': 0}, {'sku': '118941557_NP-1032574154', 'title': 'Int XXL', 'skuId': '1032574154', 'count': 0}]",118941557,Free Shipping,1032574149,True,0,False,query:;nid:118941557;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:118941557_NP;price:852.00;client:desktop;supplier_id:1003558;asc_category_id:4195;item_id:118941557;sku_id:1032574149;shop_id:13416,item,1065.00,118941557,search,20,true,1032574149,f9bc9e66b566f66a15b9fe67bce2cddf,852.00,1,214112f116993522448835172e2b0d,118941557,,
Hills And Clouds Classic Plain T-Shirt For Men (Black),117095181,"[{'domClass': 'lazMall', 'text': 'LazMall', 'alias': 'LazMallAlias', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/hills-and-clouds-classic-plain-t-shirt-for-men-black-i117095181-s1032066319.html?search=1,https://static-01.daraz.com.np/p/d8f1cb8ef489989ebef55b3ce7bea6cf.jpg,,,1200.00,null,"Rs. 1,200",,4.6,26,nt_product,Nepal,117095181_NP-1032066319,117095181_NP,[],"['Crafted from a 100% High-Quality Polyester/Rayon', 'Breathable finish for your skin', 'Soft To The Touch', 'Men Classic Plain T-Shirt', 'Machine Wash, Hand wash']",123427454,Hills and clouds,900151686026,,Hills And Clouds,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:117095181;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:117095181_NP;price:1200.00;client:desktop;supplier_id:900151686026;asc_category_id:4195;item_id:117095181;sku_id:1032066319;shop_id:31349,"[{'sku': '117095181_NP-1032066319', 'title': 'Int L', 'skuId': '1032066319', 'count': 0}, {'sku': '117095181_NP-1032066320', 'title': 'Int XL', 'skuId': '1032066320', 'count': 0}, {'sku': '117095181_NP-1032066321', 'title': 'Int XXL', 'skuId': '1032066321', 'count': 0}]",117095181,Free Shipping,1032066319,True,0,False,query:;nid:117095181;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:117095181_NP;price:1200.00;client:desktop;supplier_id:900151686026;asc_category_id:4195;item_id:117095181;sku_id:1032066319;shop_id:31349,item,1200.00,117095181,search,0,true,1032066319,f9bc9e66b566f66a15b9fe67bce2cddf,1200.00,1,214112f116993522448835172e2b0d,117095181,,
Pack Of 2 Pieces Dollar Bigboss Derby Vest Rn Bve06 For Men - Multicolor Options | Fashion | Innerwear | Vest For Men,105969841,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/pack-of-2-pieces-dollar-bigboss-derby-vest-rn-bve06-for-men-multicolor-options-fashion-innerwear-vest-for-men-i105969841-s1027904111.html?search=1,https://static-01.daraz.com.np/p/00f7a475e04c5c51dd99ec15c52877e6.png,775.00,Rs. 775,697,null,Rs. 697,-10%,4.8,16,nt_product,Nepal,105969841_NP-1027904111,105969841_NP,[],[],39704,No Brand,900151896073,,E-Stores,[],0,"[1819, 1854, 1782, 1803, 9686]",query:;nid:105969841;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:105969841_NP;price:697;client:desktop;supplier_id:900151896073;asc_category_id:9686;item_id:105969841;sku_id:1027904111;shop_id:35245,"[{'sku': '105969841_NP-1027904114', 'title': 'CM:100', 'skuId': '1027904114', 'count': 0}, {'sku': '105969841_NP-1027904111', 'title': 'CM:85', 'skuId': '1027904111', 'count': 0}, {'sku': '105969841_NP-1027904112', 'title': 'CM:90', 'skuId': '1027904112', 'count': 0}, {'sku': '105969841_NP-1027904113', 'title': 'CM:95', 'skuId': '1027904113', 'count': 0}]",105969841,Free Shipping,1027904111,True,0,False,query:;nid:105969841;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:105969841_NP;price:697;client:desktop;supplier_id:900151896073;asc_category_id:9686;item_id:105969841;sku_id:1027904111;shop_id:35245,item,775.00,105969841,search,10,true,1027904111,f9bc9e66b566f66a15b9fe67bce2cddf,697,1,214112f116993522448835172e2b0d,105969841,,
Summer Half T-Shirt For Men And Shorts Set For Men - Multicolor | Multisize | Fashion | Shorts And T-Shirts For Men,105691770,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/summer-half-t-shirt-for-men-and-shorts-set-for-men-multicolor-multisize-fashion-shorts-and-t-shirts-for-men-i105691770-s1027533274.html?search=1,https://static-01.daraz.com.np/p/d699f68e59c23ab3956d47104b68d936.jpg,999.00,Rs. 999,699.00,null,Rs. 699,-30%,3.8,70,nt_product,Nepal,105691770_NP-1027533274,105691770_NP,[],[],39704,No Brand,900151875005,,Ramro Chha,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:105691770;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:105691770_NP;price:699.00;client:desktop;supplier_id:900151875005;asc_category_id:4195;item_id:105691770;sku_id:1027533274;shop_id:34329,"[{'sku': '105691770_NP-1027533283', 'title': 'Int M', 'skuId': '1027533283', 'count': 0}, {'sku': '105691770_NP-1027533284', 'title': 'Int L', 'skuId': '1027533284', 'count': 0}]",105691770,Free Shipping,1027533274,True,0,False,query:;nid:105691770;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:105691770_NP;price:699.00;client:desktop;supplier_id:900151875005;asc_category_id:4195;item_id:105691770;sku_id:1027533274;shop_id:34329,item,999.00,105691770,search,30,true,1027533274,f9bc9e66b566f66a15b9fe67bce2cddf,699.00,1,214112f116993522448835172e2b0d,105691770,,
Dollar Big Boss Men Pack Of 2 Cotton Sando Vest - Multisize | Fashion | Innerwear | Summer Sando Vest For Men,117499568,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/dollar-big-boss-men-pack-of-2-cotton-sando-vest-multisize-fashion-innerwear-summer-sando-vest-for-men-i117499568-s1032198499.html?search=1,https://static-01.daraz.com.np/p/16a9c975d08dc8b46658082b5a340925.png,750.00,Rs. 750,699,null,Rs. 699,-7%,4.8,49,nt_product,Nepal,117499568_NP-1032198499,117499568_NP,[],"['Made in India', 'BRAND: Dollar Big Boss', 'FABRIC: 100% Combed Cotton', 'COLOR: Black, Grey Melange &amp; White', 'SIZES: M(85cm), L(90cm), XL(95cm) &amp; XXL(100cm)', 'FIT: Regular', 'WASH/ CARE: Hand or Machine Wash']",39704,No Brand,900153537420,,KTM Kloset,[],0,"[1819, 1854, 1782, 1803, 9686]",query:;nid:117499568;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:117499568_NP;price:699;client:desktop;supplier_id:900153537420;asc_category_id:9686;item_id:117499568;sku_id:1032198499;shop_id:63719,"[{'sku': '117499568_NP-1032198502', 'title': 'CM:100', 'skuId': '1032198502', 'count': 0}, {'sku': '117499568_NP-1032198499', 'title': 'CM:85', 'skuId': '1032198499', 'count': 0}, {'sku': '117499568_NP-1032198500', 'title': 'CM:90', 'skuId': '1032198500', 'count': 0}, {'sku': '117499568_NP-1032198501', 'title': 'CM:95', 'skuId': '1032198501', 'count': 0}]",117499568,Free Shipping,1032198499,True,0,False,query:;nid:117499568;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:117499568_NP;price:699;client:desktop;supplier_id:900153537420;asc_category_id:9686;item_id:117499568;sku_id:1032198499;shop_id:63719,item,750.00,117499568,search,7,true,1032198499,f9bc9e66b566f66a15b9fe67bce2cddf,699,1,214112f116993522448835172e2b0d,117499568,,
Binay Embroidery Cotton Five Pcs Combo Plain T-Shirt For Men - Fashion | T-Shirts For Men | Men's Upper Wear | T-Shirts |,104130153,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/binay-embroidery-cotton-five-pcs-combo-plain-t-shirt-for-men-fashion-t-shirts-for-men-mens-upper-wear-t-shirts-i104130153-s1024964259.html?search=1,https://static-01.daraz.com.np/p/a5ee08113b9a1286d3c1d22ea7456bf9.jpg,1500.00,"Rs. 1,500",1450.00,null,"Rs. 1,450",-3%,4.4,326,nt_product,Nepal,104130153_NP-1024964259,104130153_NP,[],"['Material: Cotton', 'Neck:', 'Sleeve: Full Sleeve', 'Style : With Border', 'Fit : Loose', 'Wash Care: Hand/Machine Wash']",39704,No Brand,1003665,,Binay embroidery,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:104130153;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:104130153_NP;price:1450.00;client:desktop;supplier_id:1003665;asc_category_id:4195;item_id:104130153;sku_id:1024964259;shop_id:13572,"[{'sku': '104130153_NP-1024964262', 'title': 'Int S', 'skuId': '1024964262', 'count': 0}, {'sku': '104130153_NP-1024964260', 'title': 'Int M', 'skuId': '1024964260', 'count': 0}, {'sku': '104130153_NP-1024964263', 'title': 'Int L', 'skuId': '1024964263', 'count': 0}, {'sku': '104130153_NP-1024964264', 'title': 'Int XL', 'skuId': '1024964264', 'count': 0}, {'sku': '104130153_NP-1024964261', 'title': 'Int XXL', 'skuId': '1024964261', 'count': 0}, {'sku': '104130153_NP-1024964259', 'title': 'Int XXXL', 'skuId': '1024964259', 'count': 0}]",104130153,Free Shipping,1024964259,True,0,False,query:;nid:104130153;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:104130153_NP;price:1450.00;client:desktop;supplier_id:1003665;asc_category_id:4195;item_id:104130153;sku_id:1024964259;shop_id:13572,item,1500.00,104130153,search,3,true,1024964259,f9bc9e66b566f66a15b9fe67bce2cddf,1450.00,1,214112f116993522448835172e2b0d,104130153,,
